TOPIC,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2001,25,853.1,22.8,808.4,897.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2002,26,807,21.4,765,849,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2003,27,788.1,20.5,747.9,828.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2004,28,712.4,18.9,675.4,749.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2005,29,705.5,18.3,669.7,741.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2006,30,665.4,17.3,631.6,699.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2007,31,640,16.6,607.5,672.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2008,32,637.4,16.2,605.7,669.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2009,33,593.3,15.3,563.3,623.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2010,34,574.6,14.8,545.6,603.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2011,35,557,14.2,529.2,584.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2012,36,504.8,13.2,479,530.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2013,37,525.3,13.1,499.6,550.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2014,38,485,12.2,461.1,509,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2015,39,472.7,11.7,449.7,495.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2016,40,477.7,11.5,455,500.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2017,41,467.1,11,445.5,488.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2018,42,469,10.9,447.8,490.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 75-84 years",8.25,191,"Deaths per 100,000 resident population, crude",2,2019,43,437.8,10.2,417.8,457.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,1999,23,3589.2,98.8,3395.6,3782.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2000,24,3377.7,91.5,3198.4,3556.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2001,25,3265.6,84.8,3099.3,3431.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2002,26,3273.5,81.5,3113.8,3433.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2003,27,3252.6,78,3099.8,3405.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2004,28,3083.8,73.1,2940.5,3227.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2005,29,2897,67.6,2764.6,3029.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2006,30,2863.6,64.6,2737,2990.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2007,31,2755.2,61,2635.7,2874.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2008,32,2742.8,58.6,2628,2857.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2009,33,2662.3,55.5,2553.4,2771.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2010,34,2603.9,53.4,2499.3,2708.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2011,35,2386.7,48.1,2292.4,2481,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2012,36,2407.7,46.2,2317.2,2498.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2013,37,2281.6,42.8,2197.7,2365.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2014,38,2109.6,39.5,2032.3,2187,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2015,39,2135.9,38.1,2061.4,2210.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2016,40,2130.5,36.8,2058.3,2202.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2017,41,2091.5,35.2,2022.6,2160.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2018,42,2015.1,33.5,1949.4,2080.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Asian or Pacific Islander, non-Hispanic: 85 years and older",8.26,192,"Deaths per 100,000 resident population, crude",2,2019,43,1961.3,32.1,1898.5,2024.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,1999,23,128.7,2.5,123.9,133.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2000,24,127.8,2.4,123.1,132.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2001,25,128.3,2.3,123.7,132.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2002,26,127.9,2.3,123.4,132.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2003,27,126.9,2.2,122.5,131.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2004,28,123,2.2,118.8,127.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2005,29,117.1,2.1,113,121.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2006,30,113.2,2,109.2,117.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2007,31,108.8,2,104.9,112.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2008,32,113.4,2,109.5,117.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2009,33,102.8,1.9,99.1,106.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2010,34,99.8,1.8,96.2,103.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2011,35,95.2,1.8,91.7,98.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2012,36,96.2,1.8,92.6,99.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2013,37,97.7,1.8,94.1,101.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2014,38,98.9,1.9,95.3,102.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2015,39,96.3,1.8,92.7,99.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2016,40,98.5,1.9,94.8,102.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2017,41,94.6,1.8,91,98.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2018,42,96.7,1.9,93,100.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 45-54 years",8.27,193,"Deaths per 100,000 resident population, crude",2,2019,43,94.4,1.8,90.8,98,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,1999,23,344.3,5.2,334.1,354.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2000,24,339.3,5.1,329.3,349.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2001,25,330.6,4.9,320.9,340.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2002,26,316.8,4.7,307.6,326.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2003,27,308.1,4.5,299.3,317,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2004,28,277.2,4.2,269,285.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2005,29,273,4,265.1,281,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2006,30,252.3,3.8,244.9,259.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2007,31,241.8,3.6,234.7,248.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2008,32,239.7,3.5,232.8,246.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2009,33,234.1,3.4,227.5,240.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2010,34,224.2,3.3,217.9,230.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2011,35,215.4,3.1,209.3,221.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2012,36,216.4,3,210.4,222.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2013,37,219.6,3,213.7,225.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2014,38,216.7,3,210.9,222.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2015,39,220.3,2.9,214.5,226.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2016,40,222.7,2.9,217,228.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2017,41,223,2.9,217.4,228.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2018,42,223.4,2.9,217.7,229,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 55-64 years",8.28,194,"Deaths per 100,000 resident population, crude",2,2019,43,217.4,2.8,211.8,222.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,1999,23,848.5,9.5,829.9,867.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2000,24,827.1,9.3,808.8,845.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2001,25,773.5,9,755.9,791,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2002,26,736.7,8.7,719.7,753.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2003,27,712.9,8.5,696.2,729.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2004,28,657.8,8.1,641.9,673.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2005,29,614.1,7.8,598.9,629.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2006,30,577.6,7.4,563,592.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2007,31,563.3,7.3,549,577.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2008,32,523.2,6.9,509.7,536.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2009,33,510.4,6.7,497.2,523.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2010,34,486.5,6.5,473.7,499.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
